Exchflg,Mktflg,Sizeflg,BMflg,Date,SampSize,Pdret_tmv,Pdret_mc
0,A,5,3,2015-01-30,70,-0.0109,-0.0118
0,A,1,4,2015-01-30,113,-0.0112,-0.0068
0,A,2,4,2015-01-30,104,-0.0084,-0.0115
0,A,3,4,2015-01-30,100,-0.0089,-0.0103
0,A,4,4,2015-01-30,92,-0.0189,-0.0151
0,A,5,4,2015-01-30,60,-0.0259,-0.0100
0,A,1,5,2015-01-30,65,-0.0102,-0.0098
0,A,2,5,2015-01-30,97,-0.0113,-0.0063
0,A,3,5,2015-01-30,92,-0.0119,-0.0082
0,A,4,5,2015-01-30,91,-0.0126,-0.0147
0,A,5,5,2015-01-30,125,-0.0213,-0.0235
0,A,1,1,2015-02-02,84,-0.0053,-0.0055
0,A,2,1,2015-02-02,53,-0.0091,-0.0159
0,A,3,1,2015-02-02,75,-0.0060,-0.0040
0,A,4,1,2015-02-02,111,0.0033,0.0048
0,A,5,1,2015-02-02,146,-0.0004,-0.0003
0,A,1,2,2015-02-02,88,-0.0018,0.0000
0,A,2,2,2015-02-02,108,0.0005,0.0049
0,A,3,2,2015-02-02,107,-0.0012,-0.0008
0,A,4,2,2015-02-02,97,0.0000,0.0048
0,A,5,2,2015-02-02,69,-0.0069,-0.0026
0,A,1,3,2015-02-02,119,0.0061,0.0000
0,A,2,3,2015-02-02,107,-0.0051,-0.0048
0,A,3,3,2015-02-02,96,-0.0048,-0.0032
0,A,4,3,2015-02-02,78,-0.0076,-0.0041
0,A,5,3,2015-02-02,70,-0.0090,-0.0112
0,A,1,4,2015-02-02,113,-0.0018,0.0043
0,A,2,4,2015-02-02,104,0.0016,-0.0092
0,A,3,4,2015-02-02,100,-0.0053,-0.0104
0,A,4,4,2015-02-02,92,-0.0113,-0.0107
0,A,5,4,2015-02-02,60,-0.0230,-0.0034
0,A,1,5,2015-02-02,65,-0.0049,-0.0028
0,A,2,5,2015-02-02,97,-0.0092,-0.0085
0,A,3,5,2015-02-02,92,-0.0116,-0.0155
0,A,4,5,2015-02-02,91,-0.0195,-0.0173
0,A,5,5,2015-02-02,125,-0.0334,-0.0357
0,A,1,1,2015-02-03,84,0.0165,0.0183
0,A,2,1,2015-02-03,53,0.0130,0.0037
0,A,3,1,2015-02-03,75,0.0160,0.0257
0,A,4,1,2015-02-03,111,0.0267,0.0230
0,A,5,1,2015-02-03,146,0.0196,0.0192
0,A,1,2,2015-02-03,88,0.0148,0.0158
0,A,2,2,2015-02-03,108,0.0208,0.0235
0,A,3,2,2015-02-03,107,0.0208,0.0247
0,A,4,2,2015-02-03,97,0.0237,0.0246
0,A,5,2,2015-02-03,69,0.0199,0.0226
0,A,1,3,2015-02-03,119,0.0237,0.0181
0,A,2,3,2015-02-03,107,0.0147,0.0155
0,A,3,3,2015-02-03,96,0.0137,0.0180
0,A,4,3,2015-02-03,78,0.0170,0.0209
0,A,5,3,2015-02-03,70,0.0187,0.0209
0,A,1,4,2015-02-03,113,0.0194,0.0130
0,A,2,4,2015-02-03,104,0.0173,0.0122
0,A,3,4,2015-02-03,100,0.0173,0.0157
0,A,4,4,2015-02-03,92,0.0186,0.0169
0,A,5,4,2015-02-03,60,0.0185,0.0131
0,A,1,5,2015-02-03,65,0.0129,0.0137
0,A,2,5,2015-02-03,97,0.0110,0.0128
0,A,3,5,2015-02-03,92,0.0160,0.0143
0,A,4,5,2015-02-03,91,0.0166,0.0162
0,A,5,5,2015-02-03,125,0.0267,0.0251
0,A,1,1,2015-02-04,84,-0.0032,0.0013
0,A,2,1,2015-02-04,53,-0.0030,-0.0037
0,A,3,1,2015-02-04,75,-0.0019,0.0112
0,A,4,1,2015-02-04,111,0.0034,-0.0027
0,A,5,1,2015-02-04,146,-0.0068,-0.0068
0,A,1,2,2015-02-04,88,-0.0055,0.0002
0,A,2,2,2015-02-04,108,0.0009,-0.0003
0,A,3,2,2015-02-04,107,-0.0024,0.0009
0,A,4,2,2015-02-04,97,-0.0013,-0.0032
0,A,5,2,2015-02-04,69,-0.0021,-0.0018
0,A,1,3,2015-02-04,119,-0.0024,0.0007
0,A,2,3,2015-02-04,107,0.0006,-0.0055
0,A,3,3,2015-02-04,96,-0.0031,-0.0031
0,A,4,3,2015-02-04,78,0.0025,-0.0004
0,A,5,3,2015-02-04,70,0.0008,0.0045
0,A,1,4,2015-02-04,113,0.0007,0.0016
0,A,2,4,2015-02-04,104,-0.0039,-0.0028
0,A,3,4,2015-02-04,100,-0.0022,-0.0019
0,A,4,4,2015-02-04,92,-0.0026,-0.0006
0,A,5,4,2015-02-04,60,-0.0036,-0.0094
0,A,1,5,2015-02-04,65,-0.0007,-0.0019
0,A,2,5,2015-02-04,97,-0.0010,-0.0042
0,A,3,5,2015-02-04,92,-0.0067,-0.0043
0,A,4,5,2015-02-04,91,-0.0031,-0.0034
0,A,5,5,2015-02-04,125,-0.0087,-0.0070
0,A,1,1,2015-02-05,84,-0.0027,-0.0009
0,A,2,1,2015-02-05,53,-0.0071,0.0024
0,A,3,1,2015-02-05,75,0.0006,0.0091
0,A,4,1,2015-02-05,111,0.0076,0.0024
0,A,5,1,2015-02-05,146,-0.0037,-0.0022
0,A,1,2,2015-02-05,88,-0.0045,-0.0032
0,A,2,2,2015-02-05,108,-0.0014,0.0021
0,A,3,2,2015-02-05,107,0.0028,0.0033
0,A,4,2,2015-02-05,97,0.0013,0.0018
0,A,5,2,2015-02-05,69,-0.0081,-0.0084
0,A,1,3,2015-02-05,119,-0.0010,0.0021
0,A,2,3,2015-02-05,107,-0.0029,0.0024
0,A,3,3,2015-02-05,96,-0.0038,-0.0035
0,A,4,3,2015-02-05,78,-0.0099,-0.0031
0,A,5,3,2015-02-05,70,-0.0130,-0.0135
0,A,1,4,2015-02-05,113,-0.0008,-0.0086
0,A,2,4,2015-02-05,104,-0.0082,-0.0083
0,A,3,4,2015-02-05,100,-0.0041,-0.0033
0,A,4,4,2015-02-05,92,-0.0071,-0.0111
0,A,5,4,2015-02-05,60,-0.0195,-0.0157
0,A,1,5,2015-02-05,65,-0.0063,-0.0088
0,A,2,5,2015-02-05,97,-0.0054,-0.0123
0,A,3,5,2015-02-05,92,-0.0153,-0.0122
0,A,4,5,2015-02-05,91,-0.0134,-0.0104
0,A,5,5,2015-02-05,125,-0.0201,-0.0213
0,A,1,1,2015-02-06,84,-0.0172,-0.0120
0,A,2,1,2015-02-06,53,-0.0154,-0.0212
0,A,3,1,2015-02-06,75,-0.0220,-0.0224
0,A,4,1,2015-02-06,111,-0.0183,-0.0218
0,A,5,1,2015-02-06,146,-0.0182,-0.0157
0,A,1,2,2015-02-06,88,-0.0187,-0.0277
0,A,2,2,2015-02-06,108,-0.0232,-0.0304
0,A,3,2,2015-02-06,107,-0.0250,-0.0235
0,A,4,2,2015-02-06,97,-0.0189,-0.0213
0,A,5,2,2015-02-06,69,-0.0175,-0.0089
0,A,1,3,2015-02-06,119,-0.0265,-0.0175
0,A,2,3,2015-02-06,107,-0.0163,-0.0189
0,A,3,3,2015-02-06,96,-0.0232,-0.0198
0,A,4,3,2015-02-06,78,-0.0257,-0.0211
0,A,5,3,2015-02-06,70,-0.0263,-0.0243
0,A,1,4,2015-02-06,113,-0.0186,-0.0157
0,A,2,4,2015-02-06,104,-0.0237,-0.0191
0,A,3,4,2015-02-06,100,-0.0183,-0.0295
0,A,4,4,2015-02-06,92,-0.0221,-0.0236
0,A,5,4,2015-02-06,60,-0.0261,-0.0243
0,A,1,5,2015-02-06,65,-0.0201,-0.0164
0,A,2,5,2015-02-06,97,-0.0206,-0.0213
0,A,3,5,2015-02-06,92,-0.0242,-0.0203
0,A,4,5,2015-02-06,91,-0.0260,-0.0304
0,A,5,5,2015-02-06,125,-0.0260,-0.0269
0,A,1,1,2015-02-09,84,-0.0039,-0.0064
0,A,2,1,2015-02-09,53,-0.0067,-0.0154
0,A,3,1,2015-02-09,75,-0.0058,-0.0083
0,A,4,1,2015-02-09,111,-0.0066,-0.0025
0,A,5,1,2015-02-09,146,-0.0041,-0.0036
0,A,1,2,2015-02-09,88,-0.0124,-0.0099
0,A,2,2,2015-02-09,108,-0.0068,-0.0123
0,A,3,2,2015-02-09,107,-0.0087,-0.0083
0,A,4,2,2015-02-09,97,-0.0133,-0.0114
0,A,5,2,2015-02-09,69,0.0011,0.0063
0,A,1,3,2015-02-09,119,-0.0132,-0.0132
0,A,2,3,2015-02-09,107,-0.0097,-0.0103
0,A,3,3,2015-02-09,96,-0.0065,-0.0064
0,A,4,3,2015-02-09,78,-0.0104,-0.0070
0,A,5,3,2015-02-09,70,-0.0033,-0.0037
0,A,1,4,2015-02-09,113,-0.0093,-0.0071
0,A,2,4,2015-02-09,104,-0.0044,-0.0072
0,A,3,4,2015-02-09,100,-0.0052,-0.0088
0,A,4,4,2015-02-09,92,-0.0051,-0.0041
0,A,5,4,2015-02-09,60,0.0022,-0.0037
0,A,1,5,2015-02-09,65,-0.0058,-0.0059
0,A,2,5,2015-02-09,97,-0.0096,-0.0034
0,A,3,5,2015-02-09,92,-0.0022,-0.0093
0,A,4,5,2015-02-09,91,-0.0024,-0.0033
0,A,5,5,2015-02-09,125,0.0024,0.0026
0,A,1,1,2015-02-10,84,0.0071,0.0099
0,A,2,1,2015-02-10,53,0.0055,0.0079
0,A,3,1,2015-02-10,75,0.0118,0.0151
0,A,4,1,2015-02-10,111,0.0183,0.0142
0,A,5,1,2015-02-10,146,0.0201,0.0195
0,A,1,2,2015-02-10,88,0.0108,0.0055
0,A,2,2,2015-02-10,108,0.0116,0.0134
0,A,3,2,2015-02-10,107,0.0120,0.0192
0,A,4,2,2015-02-10,97,0.0131,0.0139
0,A,5,2,2015-02-10,69,0.0164,0.0118
0,A,1,3,2015-02-10,119,0.0124,0.0120
0,A,2,3,2015-02-10,107,0.0111,0.0094
0,A,3,3,2015-02-10,96,0.0117,0.0104
0,A,4,3,2015-02-10,78,0.0140,0.0148
0,A,5,3,2015-02-10,70,0.0214,0.0208
0,A,1,4,2015-02-10,113,0.0082,0.0071
0,A,2,4,2015-02-10,104,0.0108,0.0080
0,A,3,4,2015-02-10,100,0.0104,0.0153
0,A,4,4,2015-02-10,92,0.0170,0.0144
0,A,5,4,2015-02-10,60,0.0238,0.0165
0,A,1,5,2015-02-10,65,0.0081,0.0045
0,A,2,5,2015-02-10,97,0.0163,0.0077
0,A,3,5,2015-02-10,92,0.0112,0.0150
0,A,4,5,2015-02-10,91,0.0124,0.0143
0,A,5,5,2015-02-10,125,0.0199,0.0217
0,A,1,1,2015-02-11,84,0.0095,0.0122
0,A,2,1,2015-02-11,53,0.0132,0.0304
0,A,3,1,2015-02-11,75,0.0162,0.0128
0,A,4,1,2015-02-11,111,0.0176,0.0154
0,A,5,1,2015-02-11,146,0.0170,0.0181
0,A,1,2,2015-02-11,88,0.0143,0.0175
0,A,2,2,2015-02-11,108,0.0202,0.0159
0,A,3,2,2015-02-11,107,0.0247,0.0240
0,A,4,2,2015-02-11,97,0.0159,0.0189
0,A,5,2,2015-02-11,69,0.0127,0.0164
0,A,1,3,2015-02-11,119,0.0163,0.0158
0,A,2,3,2015-02-11,107,0.0135,0.0164
0,A,3,3,2015-02-11,96,0.0118,0.0143
0,A,4,3,2015-02-11,78,0.0075,0.0145
0,A,5,3,2015-02-11,70,0.0112,0.0092
0,A,1,4,2015-02-11,113,0.0146,0.0158
0,A,2,4,2015-02-11,104,0.0112,0.0128
0,A,3,4,2015-02-11,100,0.0144,0.0120
0,A,4,4,2015-02-11,92,0.0148,0.0073
0,A,5,4,2015-02-11,60,0.0100,0.0116
0,A,1,5,2015-02-11,65,0.0149,0.0111
0,A,2,5,2015-02-11,97,0.0085,0.0085
0,A,3,5,2015-02-11,92,0.0055,0.0093
0,A,4,5,2015-02-11,91,0.0089,0.0065
0,A,5,5,2015-02-11,125,0.0001,0.0016
0,A,1,1,2015-02-12,84,0.0130,0.0158
0,A,2,1,2015-02-12,53,0.0104,0.0025
0,A,3,1,2015-02-12,75,0.0095,0.0053
0,A,4,1,2015-02-12,111,0.0040,0.0080
0,A,5,1,2015-02-12,146,0.0056,0.0064
0,A,1,2,2015-02-12,88,0.0127,0.0137
0,A,2,2,2015-02-12,108,0.0099,0.0066
0,A,3,2,2015-02-12,107,0.0165,0.0147
0,A,4,2,2015-02-12,97,0.0077,0.0056
0,A,5,2,2015-02-12,69,0.0040,0.0064
0,A,1,3,2015-02-12,119,0.0107,0.0159
0,A,2,3,2015-02-12,107,0.0132,0.0124
0,A,3,3,2015-02-12,96,0.0069,0.0100
0,A,4,3,2015-02-12,78,0.0099,0.0090
0,A,5,3,2015-02-12,70,0.0080,0.0064
0,A,1,4,2015-02-12,113,0.0143,0.0151
0,A,2,4,2015-02-12,104,0.0103,0.0097
0,A,3,4,2015-02-12,100,0.0087,0.0067
0,A,4,4,2015-02-12,92,0.0102,0.0107
0,A,5,4,2015-02-12,60,0.0146,0.0045
0,A,1,5,2015-02-12,65,0.0107,0.0089
0,A,2,5,2015-02-12,97,0.0100,0.0119
0,A,3,5,2015-02-12,92,0.0098,0.0085
0,A,4,5,2015-02-12,91,0.0105,0.0087
0,A,5,5,2015-02-12,125,0.0063,0.0086
0,A,1,1,2015-02-13,84,0.0196,0.0187
0,A,2,1,2015-02-13,53,0.0257,0.0420
0,A,3,1,2015-02-13,75,0.0187,0.0188
0,A,4,1,2015-02-13,111,0.0133,0.0170
0,A,5,1,2015-02-13,146,0.0138,0.0163
0,A,1,2,2015-02-13,88,0.0186,0.0175
0,A,2,2,2015-02-13,108,0.0195,0.0136
0,A,3,2,2015-02-13,107,0.0188,0.0233
0,A,4,2,2015-02-13,97,0.0223,0.0193
0,A,5,2,2015-02-13,69,0.0140,0.0123
0,A,1,3,2015-02-13,119,0.0210,0.0213
0,A,2,3,2015-02-13,107,0.0220,0.0173
0,A,3,3,2015-02-13,96,0.0159,0.0189
0,A,4,3,2015-02-13,78,0.0177,0.0161
0,A,5,3,2015-02-13,70,0.0150,0.0178
0,A,1,4,2015-02-13,113,0.0186,0.0178
0,A,2,4,2015-02-13,104,0.0207,0.0187
0,A,3,4,2015-02-13,100,0.0143,0.0168
0,A,4,4,2015-02-13,92,0.0194,0.0154
0,A,5,4,2015-02-13,60,0.0137,0.0173
0,A,1,5,2015-02-13,65,0.0204,0.0170
0,A,2,5,2015-02-13,97,0.0116,0.0182
0,A,3,5,2015-02-13,92,0.0144,0.0160
0,A,4,5,2015-02-13,91,0.0147,0.0170
0,A,5,5,2015-02-13,125,0.0080,0.0077
0,A,1,1,2015-02-16,84,0.0192,0.0176
0,A,2,1,2015-02-16,53,0.0228,0.0262
0,A,3,1,2015-02-16,75,0.0215,0.0309
0,A,4,1,2015-02-16,111,0.0302,0.0238
0,A,5,1,2015-02-16,146,0.0268,0.0288
0,A,1,2,2015-02-16,88,0.0263,0.0247
0,A,2,2,2015-02-16,108,0.0195,0.0200
0,A,3,2,2015-02-16,107,0.0186,0.0212
0,A,4,2,2015-02-16,97,0.0299,0.0280
0,A,5,2,2015-02-16,69,0.0241,0.0226
0,A,1,3,2015-02-16,119,0.0229,0.0208
0,A,2,3,2015-02-16,107,0.0232,0.0239
0,A,3,3,2015-02-16,96,0.0178,0.0222
0,A,4,3,2015-02-16,78,0.0167,0.0288
0,A,5,3,2015-02-16,70,0.0157,0.0176
0,A,1,4,2015-02-16,113,0.0221,0.0234
0,A,2,4,2015-02-16,104,0.0238,0.0176
0,A,3,4,2015-02-16,100,0.0188,0.0188
0,A,4,4,2015-02-16,92,0.0169,0.0167
0,A,5,4,2015-02-16,60,0.0106,0.0164
0,A,1,5,2015-02-16,65,0.0210,0.0195
0,A,2,5,2015-02-16,97,0.0166,0.0165
0,A,3,5,2015-02-16,92,0.0161,0.0115
0,A,4,5,2015-02-16,91,0.0110,0.0153
0,A,5,5,2015-02-16,125,0.0027,0.0026
0,A,1,1,2015-02-17,84,0.0098,0.0121
0,A,2,1,2015-02-17,53,0.0146,0.0058
0,A,3,1,2015-02-17,75,0.0126,0.0182
0,A,4,1,2015-02-17,111,0.0048,0.0051
0,A,5,1,2015-02-17,146,0.0000,0.0010
0,A,1,2,2015-02-17,88,0.0103,0.0038
0,A,2,2,2015-02-17,108,0.0061,0.0082
0,A,3,2,2015-02-17,107,0.0087,0.0033
0,A,4,2,2015-02-17,97,0.0030,0.0052
0,A,5,2,2015-02-17,69,0.0037,0.0000
0,A,1,3,2015-02-17,119,0.0064,0.0078
0,A,2,3,2015-02-17,107,0.0032,0.0068
0,A,3,3,2015-02-17,96,0.0091,0.0056
0,A,4,3,2015-02-17,78,0.0123,0.0044
0,A,5,3,2015-02-17,70,0.0040,0.0152
0,A,1,4,2015-02-17,113,0.0033,0.0067
0,A,2,4,2015-02-17,104,0.0068,0.0071
0,A,3,4,2015-02-17,100,0.0123,0.0103
0,A,4,4,2015-02-17,92,0.0073,0.0103
0,A,5,4,2015-02-17,60,0.0089,0.0031
0,A,1,5,2015-02-17,65,0.0070,0.0070
0,A,2,5,2015-02-17,97,0.0056,0.0091
0,A,3,5,2015-02-17,92,0.0061,0.0085
0,A,4,5,2015-02-17,91,0.0088,0.0111
0,A,5,5,2015-02-17,125,0.0101,0.0088
0,A,1,1,2015-02-25,84,0.0064,0.0000
0,A,2,1,2015-02-25,53,0.0015,-0.0312
0,A,3,1,2015-02-25,75,-0.0040,-0.0046
0,A,4,1,2015-02-25,111,-0.0161,-0.0089
0,A,5,1,2015-02-25,146,-0.0082,-0.0086
0,A,1,2,2015-02-25,88,0.0039,0.0017
0,A,2,2,2015-02-25,108,0.0036,-0.0042
0,A,3,2,2015-02-25,107,-0.0047,-0.0107
0,A,4,2,2015-02-25,97,-0.0022,-0.0003
0,A,5,2,2015-02-25,69,-0.0009,-0.0043
0,A,1,3,2015-02-25,119,-0.0006,0.0025
0,A,2,3,2015-02-25,107,-0.0016,0.0057
0,A,3,3,2015-02-25,96,0.0005,0.0018
0,A,4,3,2015-02-25,78,0.0040,0.0024
0,A,5,3,2015-02-25,70,-0.0096,-0.0075
0,A,1,4,2015-02-25,113,0.0004,0.0035
0,A,2,4,2015-02-25,104,-0.0032,0.0027
0,A,3,4,2015-02-25,100,0.0027,-0.0018
0,A,4,4,2015-02-25,92,0.0058,0.0058
0,A,5,4,2015-02-25,60,-0.0126,-0.0075
0,A,1,5,2015-02-25,65,0.0037,0.0047
0,A,2,5,2015-02-25,97,0.0102,-0.0013
0,A,3,5,2015-02-25,92,-0.0007,0.0040
0,A,4,5,2015-02-25,91,0.0013,0.0035
0,A,5,5,2015-02-25,125,0.0035,0.0009
0,A,1,1,2015-02-26,84,0.0053,0.0099
0,A,2,1,2015-02-26,53,0.0075,0.0127
0,A,3,1,2015-02-26,75,0.0066,0.0045
0,A,4,1,2015-02-26,111,0.0037,0.0024
0,A,5,1,2015-02-26,146,0.0066,0.0073
0,A,1,2,2015-02-26,88,0.0048,0.0095
0,A,2,2,2015-02-26,108,0.0029,0.0056
0,A,3,2,2015-02-26,107,0.0072,0.0043
0,A,4,2,2015-02-26,97,0.0042,0.0078
0,A,5,2,2015-02-26,69,0.0068,0.0055
0,A,1,3,2015-02-26,119,0.0047,0.0027
0,A,2,3,2015-02-26,107,0.0146,0.0094
0,A,3,3,2015-02-26,96,0.0078,0.0040
0,A,4,3,2015-02-26,78,0.0063,0.0049
0,A,5,3,2015-02-26,70,0.0202,0.0128
0,A,1,4,2015-02-26,113,0.0055,0.0119
0,A,2,4,2015-02-26,104,0.0126,0.0114
0,A,3,4,2015-02-26,100,0.0109,0.0082
0,A,4,4,2015-02-26,92,0.0187,0.0079
0,A,5,4,2015-02-26,60,0.0228,0.0254
0,A,1,5,2015-02-26,65,0.0109,0.0148
0,A,2,5,2015-02-26,97,0.0161,0.0172
0,A,3,5,2015-02-26,92,0.0104,0.0171
0,A,4,5,2015-02-26,91,0.0188,0.0242
0,A,5,5,2015-02-26,125,0.0233,0.0256
0,A,1,1,2015-02-27,84,0.0118,0.0176
0,A,2,1,2015-02-27,53,0.0125,0.0065
0,A,3,1,2015-02-27,75,0.0137,0.0116
0,A,4,1,2015-02-27,111,0.0152,0.0161
0,A,5,1,2015-02-27,146,0.0078,0.0100
0,A,1,2,2015-02-27,88,0.0150,0.0126
0,A,2,2,2015-02-27,108,0.0143,0.0159
0,A,3,2,2015-02-27,107,0.0187,0.0165
0,A,4,2,2015-02-27,97,0.0150,0.0136
0,A,5,2,2015-02-27,69,0.0104,0.0100
0,A,1,3,2015-02-27,119,0.0153,0.0126
0,A,2,3,2015-02-27,107,0.0160,0.0179
0,A,3,3,2015-02-27,96,0.0081,0.0148
0,A,4,3,2015-02-27,78,0.0105,0.0138
0,A,5,3,2015-02-27,70,0.0060,0.0064
0,A,1,4,2015-02-27,113,0.0115,0.0133
0,A,2,4,2015-02-27,104,0.0088,0.0080
0,A,3,4,2015-02-27,100,0.0112,0.0116
0,A,4,4,2015-02-27,92,0.0109,0.0082
0,A,5,4,2015-02-27,60,0.0034,0.0102
0,A,1,5,2015-02-27,65,0.0169,0.0112
0,A,2,5,2015-02-27,97,0.0191,0.0094
0,A,3,5,2015-02-27,92,0.0102,0.0092
0,A,4,5,2015-02-27,91,0.0102,0.0085
0,A,5,5,2015-02-27,125,0.0068,0.0067
0,A,1,1,2015-03-02,84,0.0154,0.0229
0,A,2,1,2015-03-02,53,0.0243,0.0118
0,A,3,1,2015-03-02,75,0.0205,0.0200
0,A,4,1,2015-03-02,111,0.0277,0.0303
0,A,5,1,2015-03-02,146,0.0185,0.0187
0,A,1,2,2015-03-02,88,0.0269,0.0285
0,A,2,2,2015-03-02,108,0.0254,0.0310
0,A,3,2,2015-03-02,107,0.0335,0.0269
0,A,4,2,2015-03-02,97,0.0224,0.0323
0,A,5,2,2015-03-02,69,0.0163,0.0194
0,A,1,3,2015-03-02,119,0.0251,0.0233
0,A,2,3,2015-03-02,107,0.0277,0.0301
0,A,3,3,2015-03-02,96,0.0246,0.0291
0,A,4,3,2015-03-02,78,0.0226,0.0269
0,A,5,3,2015-03-02,70,0.0133,0.0144
0,A,1,4,2015-03-02,113,0.0290,0.0246
0,A,2,4,2015-03-02,104,0.0219,0.0202
0,A,3,4,2015-03-02,100,0.0203,0.0227
0,A,4,4,2015-03-02,92,0.0212,0.0187
0,A,5,4,2015-03-02,60,0.0144,0.0128
0,A,1,5,2015-03-02,65,0.0220,0.0220
0,A,2,5,2015-03-02,97,0.0266,0.0145
0,A,3,5,2015-03-02,92,0.0171,0.0226
0,A,4,5,2015-03-02,91,0.0214,0.0180
0,A,5,5,2015-03-02,125,0.0041,0.0049
0,A,1,1,2015-03-03,84,0.0101,-0.0011
0,A,2,1,2015-03-03,53,-0.0006,-0.0168
0,A,3,1,2015-03-03,75,-0.0045,-0.0121
0,A,4,1,2015-03-03,111,-0.0095,-0.0034
0,A,5,1,2015-03-03,146,-0.0127,-0.0112
0,A,1,2,2015-03-03,88,0.0032,0.0046
0,A,2,2,2015-03-03,108,0.0077,0.0020
0,A,3,2,2015-03-03,107,-0.0054,-0.0040
0,A,4,2,2015-03-03,97,-0.0048,-0.0048
0,A,5,2,2015-03-03,69,-0.0130,-0.0120
0,A,1,3,2015-03-03,119,-0.0022,0.0060
0,A,2,3,2015-03-03,107,-0.0019,0.0009
0,A,3,3,2015-03-03,96,-0.0020,-0.0094
0,A,4,3,2015-03-03,78,-0.0021,-0.0061
0,A,5,3,2015-03-03,70,-0.0165,-0.0150
0,A,1,4,2015-03-03,113,0.0024,0.0048
0,A,2,4,2015-03-03,104,-0.0031,-0.0021
0,A,3,4,2015-03-03,100,-0.0088,-0.0043
0,A,4,4,2015-03-03,92,-0.0054,-0.0074
0,A,5,4,2015-03-03,60,-0.0174,-0.0158
0,A,1,5,2015-03-03,65,-0.0045,-0.0029
0,A,2,5,2015-03-03,97,-0.0056,-0.0074
0,A,3,5,2015-03-03,92,-0.0115,-0.0047
0,A,4,5,2015-03-03,91,-0.0059,-0.0068
0,A,5,5,2015-03-03,125,-0.0265,-0.0245
0,A,1,1,2015-03-04,84,0.0226,0.0307
0,A,2,1,2015-03-04,53,0.0239,0.0204
0,A,3,1,2015-03-04,75,0.0188,0.0136
0,A,4,1,2015-03-04,111,0.0170,0.0198
0,A,5,1,2015-03-04,146,0.0212,0.0208
0,A,1,2,2015-03-04,88,0.0297,0.0211
0,A,2,2,2015-03-04,108,0.0226,0.0252
0,A,3,2,2015-03-04,107,0.0243,0.0203
0,A,4,2,2015-03-04,97,0.0237,0.0254
0,A,5,2,2015-03-04,69,0.0156,0.0185
0,A,1,3,2015-03-04,119,0.0333,0.0276
0,A,2,3,2015-03-04,107,0.0178,0.0198
0,A,3,3,2015-03-04,96,0.0208,0.0200
0,A,4,3,2015-03-04,78,0.0125,0.0212
0,A,5,3,2015-03-04,70,0.0155,0.0185
0,A,1,4,2015-03-04,113,0.0251,0.0202
0,A,2,4,2015-03-04,104,0.0165,0.0223
0,A,3,4,2015-03-04,100,0.0196,0.0152
0,A,4,4,2015-03-04,92,0.0143,0.0153
0,A,5,4,2015-03-04,60,0.0079,0.0091
0,A,1,5,2015-03-04,65,0.0186,0.0174
0,A,2,5,2015-03-04,97,0.0201,0.0172
0,A,3,5,2015-03-04,92,0.0100,0.0135
0,A,4,5,2015-03-04,91,0.0159,0.0092
0,A,5,5,2015-03-04,125,0.0033,0.0038
0,A,1,1,2015-03-05,84,0.0105,0.0179
0,A,2,1,2015-03-05,53,0.0190,0.0054
0,A,3,1,2015-03-05,75,0.0029,0.0011
0,A,4,1,2015-03-05,111,-0.0009,0.0071
0,A,5,1,2015-03-05,146,-0.0012,0.0011
0,A,1,2,2015-03-05,88,0.0186,0.0178
0,A,2,2,2015-03-05,108,0.0038,0.0142
0,A,3,2,2015-03-05,107,0.0099,0.0017
0,A,4,2,2015-03-05,97,0.0120,0.0015
0,A,5,2,2015-03-05,69,-0.0016,-0.0033
0,A,1,3,2015-03-05,119,0.0152,0.0082
0,A,2,3,2015-03-05,107,0.0074,0.0099
0,A,3,3,2015-03-05,96,0.0154,0.0120
0,A,4,3,2015-03-05,78,-0.0028,0.0044
0,A,5,3,2015-03-05,70,-0.0086,-0.0007
0,A,1,4,2015-03-05,113,0.0087,0.0152
0,A,2,4,2015-03-05,104,0.0067,0.0081
0,A,3,4,2015-03-05,100,0.0096,0.0066
0,A,4,4,2015-03-05,92,0.0037,0.0014
0,A,5,4,2015-03-05,60,-0.0009,-0.0060
0,A,1,5,2015-03-05,65,0.0106,0.0103
0,A,2,5,2015-03-05,97,0.0100,0.0048
0,A,3,5,2015-03-05,92,0.0090,0.0038
0,A,4,5,2015-03-05,91,0.0007,0.0017
0,A,5,5,2015-03-05,125,-0.0169,-0.0143
0,A,1,1,2015-03-06,84,0.0074,-0.0075
0,A,2,1,2015-03-06,53,-0.0137,-0.0193
0,A,3,1,2015-03-06,75,-0.0179,-0.0149
0,A,4,1,2015-03-06,111,-0.0152,-0.0200
0,A,5,1,2015-03-06,146,-0.0200,-0.0223
0,A,1,2,2015-03-06,88,-0.0178,-0.0072
0,A,2,2,2015-03-06,108,-0.0120,-0.0128
0,A,3,2,2015-03-06,107,-0.0193,-0.0224
0,A,4,2,2015-03-06,97,-0.0241,-0.0176
0,A,5,2,2015-03-06,69,-0.0180,-0.0155
0,A,1,3,2015-03-06,119,-0.0053,-0.0072
0,A,2,3,2015-03-06,107,-0.0141,-0.0156
0,A,3,3,2015-03-06,96,-0.0042,-0.0130
0,A,4,3,2015-03-06,78,-0.0070,-0.0185
0,A,5,3,2015-03-06,70,-0.0106,-0.0221
0,A,1,4,2015-03-06,113,-0.0148,-0.0055
0,A,2,4,2015-03-06,104,-0.0087,-0.0053
0,A,3,4,2015-03-06,100,-0.0113,-0.0062
