MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9706	2016-01-25	.007969	.008969	.012242	.012362	-.002549	-.002780
P9705	2016-01-25	.008969	.008969	.004825	.004008	.003394	.003821
P9710	2016-01-25	.007969	.008969	.010802	.010491	-.001875	-.002037
P9707	2016-01-25	.010969	.009969	.000199	.000130	-.013051	-.013449
P9709	2016-01-25	.007969	.008969	.011141	.010799	-.001573	-.001715
P9709	2016-01-22	.012969	.013969	.005992	.005288	-.004050	-.003694
P9710	2016-01-22	.012969	.013969	.005735	.005102	-.004194	-.003922
P9706	2016-01-22	.012969	.012969	.006068	.005363	-.004217	-.004107
P9705	2016-01-22	.020969	.019969	-.001092	-.001955	.005550	.008011
P9707	2016-01-22	.013969	.013969	.003184	.003324	-.002832	-.002734
P9706	2016-01-21	-.034031	-.036031	-.011098	-.008867	.013094	.010581
P9707	2016-01-21	-.032031	-.033031	-.000956	-.000709	.003483	.005146
P9705	2016-01-21	-.049031	-.049031	.000716	-.000566	.000840	.002332
P9710	2016-01-21	-.035031	-.037031	-.010555	-.008553	.012786	.010554
P9709	2016-01-21	-.035031	-.037031	-.010939	-.008864	.013094	.010804
P9709	2016-01-20	-.011031	-.011031	.008088	.007938	.002127	.002659
P9710	2016-01-20	-.011031	-.011031	.007947	.007865	.002029	.002495
P9706	2016-01-20	-.011031	-.011031	.008424	.008342	.001126	.001517
P9707	2016-01-20	-.017031	-.016031	.007166	.007901	.001543	-.000278
P9705	2016-01-20	-.012031	-.012031	.007008	.007870	.005640	.005209
P9710	2016-01-19	.034969	.035969	.011315	.010027	-.008310	-.007491
P9707	2016-01-19	.031969	.032969	.012668	.009754	-.007583	-.011205
P9706	2016-01-19	.033969	.034969	.011356	.010038	-.008873	-.007796
P9705	2016-01-19	.041969	.041969	.005495	.004633	.003900	.003971
P9709	2016-01-19	.034969	.035969	.011346	.010068	-.008198	-.007242
P9709	2016-01-18	.007969	.009969	.017562	.018183	-.012530	-.012762
P9706	2016-01-18	.006969	.007969	.016114	.016679	-.012535	-.012769
P9707	2016-01-18	.002969	.002969	.013929	.015010	-.010044	-.010764
P9705	2016-01-18	.036969	.033969	-.005117	-.007209	.012976	.018614
P9710	2016-01-18	.007969	.009969	.017299	.017958	-.012453	-.012926
P9707	2016-01-15	-.025031	-.024031	.003881	.005181	-.006888	-.005376
P9710	2016-01-15	-.037031	-.037031	-.003544	-.001773	-.001146	-.003285
P9706	2016-01-15	-.037031	-.037031	-.004759	-.002806	-.000198	-.002360
P9705	2016-01-15	-.035031	-.036031	-.004650	-.007164	-.005512	-.006321
P9709	2016-01-15	-.037031	-.037031	-.003944	-.002120	-.000703	-.002921
P9709	2016-01-14	.023969	.027969	.016029	.015919	-.015095	-.016783
P9705	2016-01-14	.061969	.060969	-.000716	.000108	-.006493	-.007791
P9710	2016-01-14	.023969	.027969	.016064	.015920	-.014941	-.016707
P9706	2016-01-14	.021969	.024969	.013410	.013122	-.013600	-.015111
P9707	2016-01-14	.019969	.021969	.020300	.020310	.000759	.000276
P9707	2016-01-13	-.013031	-.012031	-.000459	-.000327	.007738	.008177
P9710	2016-01-13	-.027031	-.029031	-.017167	-.016340	.011434	.010427
P9706	2016-01-13	-.026031	-.028031	-.017736	-.016426	.011628	.010324
P9705	2016-01-13	-.051031	-.051031	.003504	.003680	-.008650	-.010854
P9709	2016-01-13	-.028031	-.030031	-.018024	-.017074	.011762	.010607
P9709	2016-01-12	.001969	.002969	-.008550	-.008765	.001579	-.000791
P9706	2016-01-12	.001969	.001969	-.009161	-.009486	.003886	.001485
P9707	2016-01-12	.006969	.007969	.004897	.005800	-.001138	-.001104
P9705	2016-01-12	.011969	.011969	-.018023	-.019656	.001189	.003525
P9710	2016-01-12	.002969	.002969	-.007939	-.008103	.000523	-.001511
P9710	2016-01-11	-.060031	-.062031	-.023217	-.021400	.017587	.016711
P9707	2016-01-11	-.071031	-.072031	-.010124	-.010335	.016132	.012710
P9705	2016-01-11	-.083031	-.080031	-.008505	-.007484	.000677	-.000109
P9706	2016-01-11	-.058031	-.060031	-.022002	-.019716	.017652	.016654
P9709	2016-01-11	-.059031	-.061031	-.023643	-.021733	.017498	.016613
P9709	2016-01-08	.016969	.016969	-.012472	-.012263	.013373	.014524
P9706	2016-01-08	.017969	.018969	-.010288	-.009848	.013827	.014667
P9707	2016-01-08	.027969	.027969	-.003363	-.004177	.003162	.000915
P9710	2016-01-08	.016969	.016969	-.011660	-.011629	.013020	.014223
P9705	2016-01-08	-.004031	.001969	-.002033	-.001281	.004656	.004153
P9705	2016-01-07	-.096031	-.096031	-.002613	-.002925	.002411	.003463
P9707	2016-01-07	-.059031	-.060031	-.021493	-.019974	.015990	.016443
P9706	2016-01-07	-.074031	-.076031	-.018466	-.017186	.015938	.015508
P9710	2016-01-07	-.075031	-.077031	-.017938	-.016782	.016933	.016588
P9709	2016-01-07	-.075031	-.078031	-.018000	-.016780	.016402	.016009
P9709	2016-01-06	.023969	.024969	.007752	.006831	.003240	.003243
P9706	2016-01-06	.023969	.023969	.008165	.007192	.003802	.003782
P9707	2016-01-06	.013969	.014969	.000837	.000613	.002221	.002159
P9705	2016-01-06	.028969	.032969	.002027	-.000084	.005920	.006595
P9710	2016-01-06	.023969	.024969	.007482	.006537	.003341	.003225
P9710	2016-01-05	-.006031	-.009031	-.021132	-.021036	.012203	.015431
P9706	2016-01-05	-.005031	-.007031	-.020810	-.020174	.010565	.013568
P9707	2016-01-05	.015969	.014969	-.008308	-.007689	.005523	.004036
P9705	2016-01-05	-.037031	-.035031	-.000347	.001625	-.003713	-.004932
P9709	2016-01-05	-.007031	-.009031	-.022036	-.021727	.011680	.014844
P9709	2016-01-04	-.074031	-.077031	-.017674	-.016613	.014878	.014950
P9706	2016-01-04	-.073031	-.076031	-.017689	-.016591	.013934	.014079
P9710	2016-01-04	-.074031	-.077031	-.017755	-.016739	.015384	.015525
P9705	2016-01-04	-.094031	-.092031	-.001685	-.000930	.002381	.001934
P9707	2016-01-04	-.063031	-.064031	-.019049	-.019844	.016275	.016136
P9705	2015-12-31	-.025031	-.024031	.005328	.005803	-.007904	-.006500
P9707	2015-12-31	-.002031	-.003031	-.006122	-.006362	-.007639	-.007944
P9710	2015-12-31	-.012031	-.013031	-.005583	-.005036	.002627	.003578
P9706	2015-12-31	-.011031	-.012031	-.005374	-.004633	.002049	.003045
P9709	2015-12-31	-.012031	-.013031	-.005780	-.005158	.002729	.003630
P9709	2015-12-30	.004969	.004969	.012951	.012545	-.006986	-.007174
P9706	2015-12-30	.003969	.003969	.011103	.010531	-.007303	-.007030
P9705	2015-12-30	.018969	.017969	.004149	.003741	.002378	.001313
P9707	2015-12-30	.013969	.013969	.001217	.001210	-.004483	-.003152
P9710	2015-12-30	.004969	.005969	.012603	.012189	-.006583	-.006734
P9705	2015-12-29	.008969	.008969	.010573	.008654	-.004074	-.005379
P9710	2015-12-29	.009969	.009969	.006739	.005287	-.001298	-.001633
P9706	2015-12-29	.008969	.008969	.006164	.004723	-.001088	-.001310
P9707	2015-12-29	.024969	.024969	.007909	.005008	-.004993	-.009160
P9709	2015-12-29	.008969	.008969	.006492	.005112	-.000834	-.001114
P9709	2015-12-28	-.026031	-.025031	.003298	.003061	.001107	.001726
P9705	2015-12-28	-.021031	-.025031	-.000478	.000951	-.003042	-.003178
P9706	2015-12-28	-.026031	-.026031	.002411	.002251	.001462	.002478
P9710	2015-12-28	-.027031	-.027031	.001748	.001677	.002206	.002388
P9707	2015-12-28	-.066031	-.067031	-.015975	-.017326	.013579	.012949
P9706	2015-12-25	.004969	.004969	.010279	.009880	-.001709	-.002612
P9705	2015-12-25	.002969	.001969	.011794	.011182	.006796	.007070
P9710	2015-12-25	.004969	.004969	.010156	.009627	-.000661	-.001277
P9707	2015-12-25	.016969	.017969	.016210	.016464	-.000407	-.003060
P9709	2015-12-25	.003969	.004969	.010022	.009453	-.000610	-.001199
P9709	2015-12-24	-.005031	-.005031	.007541	.008587	.001892	-.000021
P9707	2015-12-24	-.004031	-.003031	.002062	.000901	-.000614	-.001834
P9705	2015-12-24	.007969	.008969	.008071	.006337	.003684	.003669
P9706	2015-12-24	-.006031	-.006031	.006949	.008109	.002126	.000321
P9710	2015-12-24	-.005031	-.005031	.007449	.008360	.002011	-.000064
P9707	2015-12-23	.002969	.003969	.008245	.008342	-.005077	-.005421
P9710	2015-12-23	-.006031	-.007031	-.007666	-.006879	.003377	.003241
P9705	2015-12-23	-.024031	-.023031	.001969	.002499	.000692	.001247
P9706	2015-12-23	-.005031	-.006031	-.006311	-.005160	.003062	.002034
P9709	2015-12-23	-.006031	-.007031	-.008137	-.007360	.003864	.003404
P9709	2015-12-22	.003969	.004969	.007878	.006800	-.005649	-.004977
P9705	2015-12-22	.007969	.008969	.002659	.001772	.005172	.004165
P9707	2015-12-22	.015969	.015969	-.000106	.000756	-.006533	-.006919
P9710	2015-12-22	.004969	.005969	.007730	.006669	-.005472	-.004854
P9706	2015-12-22	.003969	.004969	.007460	.006278	-.006111	-.005251
P9705	2015-12-21	.000969	.000969	.011292	.010391	-.002897	-.003557
P9707	2015-12-21	.020969	.020969	.004817	.006934	-.000454	.000623
P9706	2015-12-21	.017969	.016969	-.009981	-.010945	.000764	.000996
P9710	2015-12-21	.016969	.015969	-.009256	-.010148	.001460	.001968
P9709	2015-12-21	.016969	.015969	-.009836	-.010775	.001561	.001971
P9709	2015-12-18	-.000031	-.001031	.001898	.001465	-.002253	-.002626
P9705	2015-12-18	-.005031	-.008031	-.001827	-.001199	-.005354	-.005564
P9706	2015-12-18	.000969	-.000031	.003432	.003225	-.002049	-.002590
P9707	2015-12-18	.001969	.001969	.002204	.003053	.005391	.005558
P9710	2015-12-18	-.000031	-.001031	.002172	.001674	-.001706	-.002322
P9707	2015-12-17	.013969	.014969	.002556	.001871	-.009793	-.009956
P9706	2015-12-17	.019969	.020969	.012266	.011696	-.001860	-.001644
P9705	2015-12-17	.036969	.036969	.010240	.012525	.000123	.001615
P9710	2015-12-17	.020969	.021969	.013298	.013077	-.002671	-.002196
P9709	2015-12-17	.020969	.022969	.013389	.013254	-.002420	-.001870
P9709	2015-12-16	.002969	.003969	.009219	.008405	-.000707	-.000813
P9707	2015-12-16	.003969	.003969	-.003802	-.002717	-.008337	-.008977
P9710	2015-12-16	.002969	.003969	.008784	.007988	-.001048	-.001254
P9705	2015-12-16	.010969	.012969	.013028	.013738	.000498	-.001524
P9706	2015-12-16	.001969	.002969	.008791	.007970	-.001105	-.001166
P9707	2015-12-15	.006969	.006969	.002153	.004163	-.010146	-.009932
P9705	2015-12-15	.017969	.016969	-.005307	-.005771	.008462	.008900
P9710	2015-12-15	-.000031	.001969	.019055	.018570	-.009121	-.008490
P9706	2015-12-15	-.001031	-.000031	.020203	.019656	-.009380	-.008464
P9709	2015-12-15	-.000031	.001969	.019566	.019015	-.009287	-.008640
P9709	2015-12-14	.024969	.024969	-.007383	-.008026	-.000374	.001160
P9707	2015-12-14	.015969	.014969	-.005071	-.004316	.001139	.000763
P9706	2015-12-14	.024969	.025969	-.007779	-.008374	-.000522	.001053
P9710	2015-12-14	.024969	.024969	-.007170	-.007800	-.000657	.000844
P9705	2015-12-14	.017969	.016969	.002194	.001725	.000288	.001568
P9710	2015-12-11	-.007031	-.007031	-.002817	-.001733	-.001086	.000620
P9706	2015-12-11	-.007031	-.006031	-.002515	-.001262	-.001053	.000786
P9705	2015-12-11	-.013031	-.014031	-.004793	-.005481	-.004898	-.003237
P9707	2015-12-11	-.000031	.000969	.009226	.008618	.003633	.002746
P9709	2015-12-11	-.007031	-.007031	-.003369	-.002217	-.001339	.000432
P9709	2015-12-10	-.004031	-.004031	.001156	.003000	-.006598	-.005147
P9706	2015-12-10	-.005031	-.004031	.000854	.002628	-.005572	-.003904
P9705	2015-12-10	.005969	.004969	-.001640	.000010	-.013715	-.012650
P9707	2015-12-10	.003969	.003969	.000463	.000496	-.007326	-.007702
P9710	2015-12-10	-.004031	-.003031	.001275	.003049	-.006352	-.004975
P9707	2015-12-09	.009969	.009969	.014134	.011779	.006489	.005451
P9710	2015-12-09	.000969	-.000031	-.003260	-.004849	-.001024	-.003676
P9706	2015-12-09	.000969	.000969	-.003950	-.006015	-.001259	-.004383
P9705	2015-12-09	-.010031	-.013031	.004662	.003985	-.006507	-.006878
P9709	2015-12-09	.000969	-.000031	-.003806	-.005266	-.001311	-.004058
P9709	2015-12-08	-.020031	-.020031	.001484	.001212	-.001525	-.001712
P9706	2015-12-08	-.020031	-.020031	-.000372	-.000949	-.001659	-.001623
P9707	2015-12-08	-.011031	-.011031	.002022	.001462	.008961	.006666
P9710	2015-12-08	-.019031	-.019031	.001502	.001196	-.001124	-.001353
P9705	2015-12-08	-.015031	-.013031	-.000145	.001419	.003738	.002483
P9706	2015-12-07	.003969	.004969	.014216	.013699	-.007382	-.007768
P9705	2015-12-07	.020969	.017969	.001728	.000590	.010421	.009013
P9710	2015-12-07	.004969	.006969	.014268	.013880	-.006631	-.007279
P9707	2015-12-07	.004969	.005969	.005076	.004245	.004441	.004302
P9709	2015-12-07	.004969	.006969	.014578	.014203	-.007158	-.007771
P9709	2015-12-04	-.015031	-.012031	.020039	.018274	-.010087	-.010079
P9706	2015-12-04	-.016031	-.013031	.020843	.019415	-.010491	-.010266
P9710	2015-12-04	-.015031	-.012031	.019451	.017778	-.009694	-.009564
P9707	2015-12-04	-.005031	-.003031	.005870	.004094	.007039	.007531
P9705	2015-12-04	-.002031	-.002031	.007831	.004028	-.001620	-.000721
P9707	2015-12-03	.009969	.010969	.008094	.006658	-.005677	-.005913
P9705	2015-12-03	.037969	.038969	.000259	-.000325	-.000266	-.000959
P9706	2015-12-03	.016969	.017969	.016728	.016117	-.000520	-.001531
P9710	2015-12-03	.018969	.019969	.016168	.015703	-.001429	-.002946
P9709	2015-12-03	.018969	.019969	.016672	.016158	-.001385	-.002881
P9709	2015-12-02	.019969	.015969	-.039529	-.039701	.015147	.015045
P9706	2015-12-02	.022969	.019969	-.038411	-.038383	.013385	.012880
P9710	2015-12-02	.019969	.014969	-.038650	-.038872	.014658	.014658
P9705	2015-12-02	-.024031	-.025031	-.010374	-.010352	.002205	.002936
P9707	2015-12-02	.003969	.002969	-.005710	-.007084	.002206	.004665
P9706	2015-12-01	.002969	.001969	.001832	-.000165	.000474	-.000372
P9705	2015-12-01	-.012031	-.016031	-.001413	-.004227	.000097	.000133
P9710	2015-12-01	.001969	.000969	-.000472	-.002802	.000527	-.000118
P9707	2015-12-01	.008969	.008969	.001492	.000059	-.008362	-.008438
P9709	2015-12-01	.001969	-.000031	-.000492	-.002873	.000902	.000188
P9709	2015-11-30	.004969	.005969	.008112	.007683	.004068	.003492
P9705	2015-11-30	.014969	.017969	.007215	.010048	-.010131	-.012604
P9707	2015-11-30	.027969	.027969	-.000077	.002718	-.023858	-.023372
P9706	2015-11-30	.003969	.004969	.007175	.006642	.005116	.004872
P9710	2015-11-30	.005969	.006969	.008143	.007772	.003370	.002869
P9705	2015-11-27	-.067031	-.065031	.001410	.002855	-.008713	-.013136
P9706	2015-11-27	-.058031	-.060031	-.007004	-.006158	.007458	.007309
P9707	2015-11-27	-.031031	-.031031	-.005406	-.006566	-.003316	-.005191
P9710	2015-11-27	-.058031	-.060031	-.007061	-.006560	.007337	.006880
P9709	2015-11-27	-.059031	-.061031	-.007535	-.006883	.007321	.006730
P9709	2015-11-26	-.005031	-.005031	.002288	.002040	.002119	.002134
P9706	2015-11-26	-.004031	-.004031	.002550	.002503	.002330	.002492
P9705	2015-11-26	-.016031	-.015031	.009560	.008496	-.006334	-.009147
P9707	2015-11-26	-.003031	-.003031	-.000476	-.000956	.002328	.001814
P9710	2015-11-26	-.005031	-.005031	.002116	.001843	.002518	.002463
P9706	2015-11-25	.010969	.011969	.012724	.012188	-.006980	-.008222
P9705	2015-11-25	.031969	.030969	.007239	.007467	-.002874	-.002955
P9710	2015-11-25	.012969	.012969	.014119	.013918	-.006902	-.008625
P9707	2015-11-25	.010969	.009969	.008952	.008907	-.006237	-.008353
P9709	2015-11-25	.012969	.013969	.013920	.013858	-.007317	-.008709
P9709	2015-11-24	.003969	.006969	.012664	.012790	-.004902	-.004247
P9706	2015-11-24	.002969	.003969	.010956	.010668	-.003816	-.003339
P9705	2015-11-24	.023969	.030969	.009227	.009739	.003883	.006351
P9710	2015-11-24	.003969	.006969	.012534	.012658	-.004719	-.004094
P9707	2015-11-24	.003969	.004969	.006856	.007095	-.002635	-.003070
P9710	2015-11-23	-.007031	-.007031	.002599	.002325	.003959	.004677
P9706	2015-11-23	-.006031	-.006031	.003812	.004104	.004113	.005043
P9707	2015-11-23	-.010031	-.011031	-.001961	-.004533	-.000905	-.002507
P9705	2015-11-23	-.013031	-.014031	.006412	.006258	-.012012	-.012555
P9709	2015-11-23	-.007031	-.007031	.002316	.002172	.004038	.004806
P9709	2015-11-20	.005969	.006969	.017857	.016242	-.004953	-.006682
P9710	2015-11-20	.005969	.006969	.017365	.015703	-.004165	-.006112
P9706	2015-11-20	.004969	.005969	.017167	.015439	-.005811	-.007893
P9705	2015-11-20	.018969	.016969	.002407	.001331	.006255	.007301
P9707	2015-11-20	.002969	.003969	.005506	.006261	.002908	.001983
P9710	2015-11-19	.018969	.020969	.014640	.014132	-.009742	-.009979
P9705	2015-11-19	.047969	.048969	-.000735	-.000760	.000850	.000455
P9706	2015-11-19	.016969	.018969	.012853	.012425	-.009793	-.009165
P9707	2015-11-19	.014969	.014969	.007578	.006628	.004168	.004210
P9709	2015-11-19	.018969	.020969	.014779	.014375	-.010540	-.010380
P9709	2015-11-18	-.012031	-.014031	-.005661	-.006221	.012405	.010528
P9710	2015-11-18	-.012031	-.014031	-.005801	-.006354	.012803	.010823
P9705	2015-11-18	-.024031	-.025031	-.007122	-.006788	.006017	.004284
P9706	2015-11-18	-.011031	-.013031	-.004556	-.004914	.012669	.010968
P9707	2015-11-18	-.008031	-.008031	.001325	.000594	.012121	.009513
P9710	2015-11-17	-.003031	-.004031	-.002351	-.002901	.004113	.005574
P9705	2015-11-17	-.025031	-.025031	.001569	.000545	.009889	.011636
P9707	2015-11-17	-.000031	-.000031	.001768	-.000117	-.001827	-.003090
P9706	2015-11-17	-.002031	-.002031	-.001722	-.001683	.002941	.003856
P9709	2015-11-17	-.003031	-.004031	-.002327	-.002860	.004306	.005751
P9709	2015-11-16	.011969	.012969	.020285	.019487	-.006877	-.009291
P9710	2015-11-16	.011969	.012969	.019766	.019013	-.006512	-.009171
P9707	2015-11-16	.003969	.004969	.006438	.008860	-.000584	.001606
P9705	2015-11-16	.034969	.029969	.001213	-.000283	.002895	.001775
P9706	2015-11-16	.010969	.010969	.019176	.018414	-.004962	-.007281
P9707	2015-11-13	-.001031	-.001031	.001171	.004877	-.011641	-.007629
P9710	2015-11-13	-.016031	-.019031	-.003920	-.005281	-.002817	-.002543
P9706	2015-11-13	-.015031	-.017031	-.000758	-.001704	-.002445	-.002789
P9705	2015-11-13	-.037031	-.045031	-.009717	-.009690	-.003861	-.007302
P9709	2015-11-13	-.016031	-.019031	-.003756	-.005460	-.001500	-.001800
P9709	2015-11-12	-.005031	-.003031	.012764	.014826	-.004697	-.001915
P9706	2015-11-12	-.006031	-.004031	.012636	.014656	-.006269	-.003506
P9705	2015-11-12	.000969	.007969	.012540	.013289	.001188	.006264
P9707	2015-11-12	-.003031	-.003031	-.002349	.000441	-.003058	-.002921
P9710	2015-11-12	-.005031	-.003031	.012062	.014339	-.005121	-.002167
P9706	2015-11-11	.003969	.006969	.018477	.018166	-.011779	-.011196
P9710	2015-11-11	.005969	.008969	.019690	.019971	-.011028	-.010651
P9705	2015-11-11	.029969	.033969	.011543	.013026	.004123	.004229
P9707	2015-11-11	.005969	.005969	.005449	.005548	-.000122	-.001984
P9709	2015-11-11	.005969	.008969	.020331	.020531	-.011510	-.010892
P9709	2015-11-10	-.000031	.000969	.012446	.011636	-.006532	-.007673
P9710	2015-11-10	-.000031	.001969	.012180	.011295	-.006200	-.007435
P9707	2015-11-10	.001969	.003969	.004398	.004856	-.003384	-.001987
P9705	2015-11-10	.007969	.008969	-.010317	-.012433	.010099	.011926
P9706	2015-11-10	-.000031	.000969	.012524	.012149	-.006047	-.007049
P9706	2015-11-09	.017969	.017969	.001282	.001867	.003611	.004091
P9705	2015-11-09	.030969	.029969	-.006851	-.006155	.000581	.001040
P9710	2015-11-09	.018969	.018969	.002811	.003705	.002938	.002485
P9707	2015-11-09	.010969	.010969	.000320	.000481	-.002109	-.001837
P9709	2015-11-09	.018969	.018969	.002879	.003818	.003114	.002848
P9709	2015-11-06	.021969	.023969	.004398	.004969	-.013894	-.012524
P9710	2015-11-06	.021969	.023969	.004547	.005100	-.013481	-.012337
P9707	2015-11-06	.010969	.010969	.011874	.010984	-.007337	-.007497
P9706	2015-11-06	.020969	.022969	.002330	.002743	-.014509	-.012685
P9705	2015-11-06	.041969	.039969	-.007098	-.005614	.012684	.011919
P9710	2015-11-05	.015969	.013969	-.016833	-.017684	.007326	.006612
P9707	2015-11-05	.003969	.003969	-.002967	-.003657	.005651	.004256
P9705	2015-11-05	-.006031	-.007031	-.003021	-.001917	.009638	.006935
P9706	2015-11-05	.016969	.015969	-.016990	-.017599	.005456	.004419
P9709	2015-11-05	.015969	.013969	-.017158	-.017899	.007114	.006511
P9709	2015-11-04	.049969	.050969	.005683	.005139	-.012893	-.012880
P9705	2015-11-04	.068969	.062969	-.000190	-.001347	-.001613	-.001283
P9706	2015-11-04	.048969	.049969	.003819	.002789	-.011948	-.011782
P9707	2015-11-04	.030969	.030969	.006730	.006772	.006762	.006299
P9710	2015-11-04	.049969	.050969	.005560	.005053	-.012264	-.012510
P9710	2015-11-03	-.004031	-.002031	.005716	.005836	-.001883	-.000043
P9705	2015-11-03	-.003031	.002969	.005947	.003608	.001023	.001182
P9706	2015-11-03	-.004031	-.003031	.007204	.007294	-.001934	-.000079
P9707	2015-11-03	-.001031	-.000031	.003239	.004159	-.002342	-.000714
P9709	2015-11-03	-.004031	-.002031	.005938	.005951	-.001831	-.000167
P9709	2015-11-02	-.020031	-.010031	-.005470	-.003899	.009309	.010545
P9707	2015-11-02	-.014031	-.014031	-.010709	-.011812	.006586	.005017
P9706	2015-11-02	-.021031	-.020031	-.004618	-.002737	.009220	.010610
P9705	2015-11-02	-.010031	.101969	.007490	.009605	-.002614	-.005161
P9710	2015-11-02	-.020031	-.010031	-.005422	-.003888	.009284	.010360
P9705	2015-10-30	-.001031	.001969	.002681	.003569	-.003236	-.003413
P9706	2015-10-30	-.002031	-.001031	-.000740	.000110	-.005211	-.004926
P9707	2015-10-30	.006969	.006969	-.001992	-.001237	.000170	.002250
P9710	2015-10-30	-.002031	-.001031	.000921	.001585	-.003534	-.003264
P9709	2015-10-30	-.002031	-.001031	.000472	.001309	-.004615	-.004337
P9709	2015-10-29	.004969	.004969	.010732	.009534	-.005925	-.005913
P9710	2015-10-29	.004969	.004969	.010967	.009651	-.005846	-.005824
P9707	2015-10-29	.008969	.009969	.017204	.013257	-.007212	-.011257
P9705	2015-10-29	.004969	.006969	.010353	.010036	-.005831	-.004037
P9706	2015-10-29	.004969	.004969	.010880	.009484	-.005941	-.006221
P9707	2015-10-28	-.017031	-.016031	.004245	.005751	.007890	.007075
P9706	2015-10-28	-.019031	-.020031	.000150	.000820	.010644	.008923
P9710	2015-10-28	-.020031	-.021031	-.001065	-.000720	.010763	.009450
P9705	2015-10-28	-.032031	-.032031	-.004249	-.005491	.011026	.009281
P9709	2015-10-28	-.020031	-.021031	-.001261	-.000934	.011117	.009671
P9709	2015-10-27	.001969	.002969	.006633	.006045	-.009537	-.009966
P9710	2015-10-27	.001969	.002969	.006167	.005614	-.009000	-.009276
P9707	2015-10-27	-.001031	-.002031	.002969	.003498	.000586	.003695
P9705	2015-10-27	.014969	.016969	.007651	.006268	-.010699	-.012380
P9706	2015-10-27	.001969	.001969	.006327	.005667	-.009168	-.009067
P9705	2015-10-26	.000969	.000969	.012672	.013306	-.004754	-.005293
P9707	2015-10-26	-.003031	-.002031	-.009590	-.009337	.015832	.017018
P9706	2015-10-26	.005969	.006969	.008330	.007853	-.004000	-.004342
P9710	2015-10-26	.005969	.005969	.007317	.006425	-.001916	-.002044
P9709	2015-10-26	.005969	.005969	.007809	.006921	-.002967	-.002823
P9709	2015-10-23	.018963	.020963	.023219	.022555	-.012404	-.011984
P9707	2015-10-23	.024963	.025963	.022820	.025836	-.008078	-.002648
P9706	2015-10-23	.016963	.018963	.021711	.021046	-.012385	-.011581
P9710	2015-10-23	.018963	.020963	.023459	.022956	-.013056	-.012502
P9705	2015-10-23	.041963	.041963	.004838	.003143	.004069	.004156
P9710	2015-10-22	.020963	.024963	.024472	.023771	-.023049	-.021437
P9706	2015-10-22	.018963	.021963	.023824	.022596	-.021301	-.019367
P9707	2015-10-22	.030963	.031963	.017624	.018117	-.019852	-.019727
P9705	2015-10-22	.057963	.057963	-.000671	.000657	-.002253	-.001873
P9709	2015-10-22	.020963	.024963	.024797	.023989	-.022367	-.020864
P9709	2015-10-21	-.038038	-.044038	-.036742	-.033735	.028390	.027184
P9710	2015-10-21	-.039038	-.044038	-.035086	-.032197	.027807	.026754
P9705	2015-10-21	-.079038	-.078038	.008447	.014243	-.010036	-.009420
P9706	2015-10-21	-.036038	-.041038	-.037327	-.035086	.027623	.025828
P9707	2015-10-21	-.045038	-.043038	.002692	.003836	.000438	-.000048
P9707	2015-10-20	.009963	.009963	-.001846	-.002115	.004243	.001859
P9705	2015-10-20	.035963	.036963	-.001490	-.001738	-.002412	-.001640
P9706	2015-10-20	.012963	.013963	.006631	.005823	-.003931	-.004173
P9710	2015-10-20	.013963	.015963	.007853	.007595	-.004209	-.005045
P9709	2015-10-20	.013963	.015963	.008075	.007801	-.004472	-.005009
P9709	2015-10-19	-.000038	-.000038	.000540	.000009	-.003082	-.002720
P9707	2015-10-19	-.004038	-.003038	.004418	.001353	-.002653	-.003555
P9706	2015-10-19	-.000038	.000963	.002412	.002288	-.003010	-.002849
P9705	2015-10-19	-.008038	-.007038	.001801	.002508	.002508	-.000594
P9710	2015-10-19	-.000038	-.000038	-.000104	-.000475	-.003565	-.002928
P9706	2015-10-16	.015963	.015963	.004393	.004277	-.009342	-.007169
P9710	2015-10-16	.015963	.016963	.002761	.002594	-.008870	-.006808
P9705	2015-10-16	.017963	.017963	-.000271	-.002302	.001968	.002629
P9707	2015-10-16	.019963	.017963	-.007346	-.006680	-.021667	-.023072
P9709	2015-10-16	.015963	.015963	.003330	.003102	-.008540	-.006432
P9709	2015-10-15	.026963	.028963	.012210	.011995	-.012181	-.012144
P9706	2015-10-15	.025963	.026963	.012689	.012783	-.010802	-.010372
P9705	2015-10-15	.045963	.045963	-.004629	-.005019	-.009174	-.011448
P9707	2015-10-15	.022963	.023963	.009115	.009352	-.005012	-.005410
P9710	2015-10-15	.026963	.028963	.011623	.011484	-.012220	-.011943
P9707	2015-10-14	-.010038	-.010038	.000931	.001443	-.013201	-.013479
P9706	2015-10-14	-.011038	-.011038	-.002637	-.002711	.001768	.001464
P9705	2015-10-14	-.019038	-.016038	.003440	.000613	.003343	.005627
P9710	2015-10-14	-.011038	-.012038	-.002404	-.002976	.002201	.002057
P9709	2015-10-14	-.011038	-.012038	-.002842	-.003340	.002979	.002648
P9709	2015-10-13	.003963	.004963	.016746	.016085	-.012419	-.012650
P9707	2015-10-13	.005963	.004963	.002179	.002162	-.011008	-.009901
P9705	2015-10-13	.016963	.016963	.004281	.000457	.001233	.004450
P9706	2015-10-13	.002963	.003963	.015944	.015231	-.012662	-.013008
P9710	2015-10-13	.003963	.004963	.016514	.015687	-.012364	-.012597
