MarkettypeID,TradingDate,RiskPremium1,RiskPremium2,SMB1,SMB2,HML1,HML2
P9709,2015-07-30,-0.028044,-0.029044,-0.0014449999999999999,-0.002805,0.0044280000000000005,0.0032840000000000005
P9709,2015-07-31,-0.011044,-0.011044,-0.015622,-0.014031,0.004622,0.007906999999999999
P9709,2015-08-03,-0.016044,-0.017044,-0.04795,-0.043503,0.023714,0.028314999999999996
P9709,2015-08-04,0.041956,0.044956,0.036664999999999996,0.033367,-0.021289,-0.022739
P9709,2015-08-05,-0.017044,-0.017044,0.016355,0.014371,0.000339,-0.0022370000000000003
P9709,2015-08-06,-0.008043999999999999,-0.009044,0.010398000000000001,0.00953,0.00032900000000000003,-0.001338
P9709,2015-08-07,0.025956,0.027956,0.020016,0.018585,-0.012865000000000001,-0.014884
P9709,2015-08-10,0.051955999999999995,0.052955999999999996,0.009436,0.008091,-0.013769,-0.012712000000000001
P9709,2015-08-11,-4.4e-05,0.000956,0.013153,0.010837000000000001,-0.002999,-0.002997
P9709,2015-08-12,-0.013044,-0.014044,0.0022140000000000003,-0.000118,-0.005234,-0.005116
P9709,2015-08-13,0.018956,0.020956,0.017208,0.015300999999999999,-0.011329,-0.012027
P9709,2015-08-14,0.002956,0.003956,0.011423,0.007751999999999999,-0.005314,-0.0044009999999999995
P9709,2015-08-17,0.006956,0.006956,0.020194,0.014048,-0.006966,-0.009674
P9709,2015-08-18,-0.067044,-0.07004400000000001,-0.020714,-0.017702000000000002,0.0138,0.012073
P9709,2015-08-19,0.014956,0.015956,0.013722,0.013138999999999998,-0.013263999999999998,-0.013279
P9709,2015-08-20,-0.035044,-0.036044,-0.002104,0.000683,0.008024,0.008404
P9709,2015-08-21,-0.050044,-0.05204400000000001,-0.015177000000000001,-0.012153,0.017039,0.016374
P9709,2015-08-24,-0.094044,-0.094044,-0.002135,-0.0005690000000000001,0.0031,0.00375
P9709,2015-08-25,-0.08504400000000001,-0.08604400000000001,-0.011639,-0.008718,-0.00018,0.001397
P9709,2015-08-26,-0.016038,-0.019038,-0.029327,-0.023093000000000002,0.035586,0.034418000000000004
P9709,2015-08-27,0.055963,0.055963,-0.013799,-0.01354,0.007814,0.004496
P9709,2015-08-28,0.053963,0.055963,0.02451,0.020712,-0.016685,-0.017639
P9709,2015-08-31,-0.013038,-0.017038,-0.037951,-0.036311,0.008343000000000001,0.009781999999999999
P9709,2015-09-01,-0.016038,-0.023038,-0.064345,-0.06027999999999999,0.032662000000000004,0.031964
P9709,2015-09-02,-0.003038,-0.006038,-0.047261000000000004,-0.041798,0.032289,0.035968
P9709,2015-09-07,-0.028038,-0.023038,0.049958999999999996,0.045412,-0.018565,-0.021788
P9709,2015-09-08,0.032963,0.035963,0.03092,0.026974,-0.016756,-0.020513
P9709,2015-09-09,0.027963,0.029963,0.023488,0.021894,-0.013193,-0.012373
P9709,2015-09-10,-0.014038,-0.016038,-0.003356,-0.005057,0.001841,0.000789
P9709,2015-09-11,0.0009630000000000001,0.001963,0.016841,0.014078,-0.012837999999999999,-0.015455000000000002
P9709,2015-09-14,-0.038038,-0.045038,-0.047457,-0.043809,0.023913999999999998,0.022902000000000002
P9709,2015-09-15,-0.042038,-0.045038,-0.019825,-0.018836000000000002,0.024097999999999998,0.02207
P9709,2015-09-16,0.056963,0.060962999999999996,0.026736000000000003,0.023003,-0.02167,-0.023157
P9709,2015-09-17,-0.021038,-0.021038,0.002055,0.002726,-0.001282,-0.004331000000000001
P9709,2015-09-18,0.005963,0.007963,0.012805,0.011048,-0.010523999999999999,-0.011678000000000001
P9709,2015-09-21,0.022963,0.026963,0.021744,0.021696,-0.020525,-0.019752000000000002
P9709,2015-09-22,0.008962999999999999,0.009963,0.000343,0.000388,-0.002983,-0.001648
P9709,2015-09-23,-0.020038,-0.019038,0.010395999999999999,0.011825,-0.005607,-0.005599
P9709,2015-09-24,0.009963,0.010962999999999999,0.010703,0.01047,-0.006895,-0.006693999999999999
P9709,2015-09-25,-0.021038,-0.024038,-0.019575,-0.019739,0.017601,0.016909
P9709,2015-09-28,0.007963,0.010962999999999999,0.019261,0.020073,-0.016091,-0.016356
P9709,2015-09-29,-0.021038,-0.021038,0.002788,0.003625,-0.000202,0.00082
P9709,2015-09-30,0.003963,0.003963,-0.0024980000000000002,-0.001872,-0.0019,-0.00028399999999999996
P9709,2015-10-08,0.035963,0.037963,0.012539,0.013673,-0.015002000000000001,-0.014472
P9709,2015-10-09,0.014962999999999999,0.014962999999999999,0.005313,0.005431,-0.001887,-0.002369
P9709,2015-10-12,0.038963,0.040963,0.013083000000000001,0.012211,-0.008583,-0.008799
P9709,2015-10-13,0.003963,0.004963,0.016746,0.016085,-0.012419,-0.01265
P9709,2015-10-14,-0.011038,-0.012038,-0.0028420000000000003,-0.0033399999999999997,0.002979,0.002648
P9709,2015-10-15,0.026963,0.028963,0.012209999999999999,0.011995,-0.012181,-0.012144
P9709,2015-10-16,0.015962999999999998,0.015962999999999998,0.0033299999999999996,0.003102,-0.00854,-0.006431999999999999
P9709,2015-10-19,-3.8e-05,-3.8e-05,0.00054,9e-06,-0.003082,-0.0027199999999999998
P9709,2015-10-20,0.013963,0.015962999999999998,0.008075,0.007801000000000001,-0.004472,-0.005009
P9709,2015-10-21,-0.038038,-0.044038,-0.036742000000000004,-0.033735,0.02839,0.027183999999999996
P9709,2015-10-22,0.020963,0.024963,0.024797,0.023989,-0.022366999999999998,-0.020863999999999997
P9709,2015-10-23,0.018963,0.020963,0.023219,0.022555000000000002,-0.012404,-0.011984
P9709,2015-10-26,0.0059689999999999995,0.0059689999999999995,0.007809,0.006920999999999999,-0.002967,-0.002823
P9709,2015-10-27,0.0019690000000000003,0.0029690000000000003,0.006633,0.006045,-0.009537,-0.009966
P9709,2015-10-28,-0.020031,-0.021031,-0.001261,-0.0009339999999999999,0.011117,0.009670999999999999
P9709,2015-10-29,0.0049689999999999995,0.0049689999999999995,0.010731999999999998,0.009534,-0.005925,-0.005913
P9709,2015-10-30,-0.002031,-0.001031,0.000472,0.001309,-0.004615,-0.004337
P9709,2015-11-02,-0.020031,-0.010031,-0.00547,-0.003899,0.009309,0.010545
P9709,2015-11-03,-0.004031,-0.002031,0.005938000000000001,0.005951,-0.001831,-0.000167
P9709,2015-11-04,0.049969,0.050969,0.005683,0.005139,-0.012893,-0.01288
P9709,2015-11-05,0.015969,0.013969,-0.017158,-0.017899,0.007114,0.006511
P9709,2015-11-06,0.021969,0.023969,0.004398,0.0049689999999999995,-0.013894,-0.012523999999999999
P9709,2015-11-09,0.018969,0.018969,0.002879,0.0038179999999999998,0.003114,0.002848
P9709,2015-11-10,-3.1e-05,0.0009689999999999999,0.012445999999999999,0.011636,-0.006532,-0.007673
P9709,2015-11-11,0.0059689999999999995,0.008969,0.020331000000000002,0.020531,-0.01151,-0.010892
P9709,2015-11-12,-0.005031,-0.003031,0.012764,0.014825999999999999,-0.004697,-0.0019149999999999998
P9709,2015-11-13,-0.016031,-0.019031,-0.0037560000000000002,-0.0054600000000000004,-0.0015,-0.0018
P9709,2015-11-16,0.011969,0.012969,0.020285,0.019487,-0.006876999999999999,-0.009290999999999999
P9709,2015-11-17,-0.003031,-0.004031,-0.002327,-0.00286,0.004306,0.005751
P9709,2015-11-18,-0.012031,-0.014031,-0.005661,-0.006221,0.012405,0.010528000000000001
P9709,2015-11-19,0.018969,0.020968999999999998,0.014778999999999999,0.014375,-0.01054,-0.01038
P9709,2015-11-20,0.0059689999999999995,0.0069689999999999995,0.017856999999999998,0.016242,-0.004953,-0.006682
P9709,2015-11-23,-0.007031,-0.007031,0.002316,0.002172,0.004038,0.004806
P9709,2015-11-24,0.0039689999999999994,0.0069689999999999995,0.012664,0.012790000000000001,-0.004902,-0.004247
P9709,2015-11-25,0.012969,0.013969,0.013919999999999998,0.013858,-0.007317000000000001,-0.008709
P9709,2015-11-26,-0.005031,-0.005031,0.002288,0.0020399999999999997,0.0021190000000000002,0.002134
P9709,2015-11-27,-0.05903099999999999,-0.061030999999999995,-0.007534999999999999,-0.006883,0.007320999999999999,0.00673
P9709,2015-11-30,0.0049689999999999995,0.0059689999999999995,0.008112000000000001,0.007683,0.004068,0.0034920000000000003
P9709,2015-12-01,0.0019690000000000003,-3.1e-05,-0.000492,-0.002873,0.0009019999999999999,0.000188
P9709,2015-12-02,0.019969,0.015969,-0.039529,-0.039701,0.015147,0.015045
P9709,2015-12-03,0.018969,0.019969,0.016672,0.016158000000000002,-0.001385,-0.002881
P9709,2015-12-04,-0.015031000000000001,-0.012031,0.020038999999999998,0.018274000000000002,-0.010087,-0.010079000000000001
P9709,2015-12-07,0.0049689999999999995,0.0069689999999999995,0.014578,0.014203,-0.007157999999999999,-0.007770999999999999
